fuente,categoria,nombre,imagen_url,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,contrast_L,emocion_1,valencia_1,deltaE_1,emocion_2,deltaE_2,emocion_3,deltaE_3
Open Food Facts,Bebidas,Tea Verde Maracuyá Mango Zero,https://images.openfoodfacts.org/images/products/840/200/103/4992/front_es.37.400.jpg,232.3482,210.8186,223.4522,86.3805,10.0002,-3.1054,20.1317,Soothed,Positiva - Baja activación,18.39,Refreshed,21.13,Relaxed,24.41
Open Food Facts,Bebidas,Aquarius Naranja,https://images.openfoodfacts.org/images/products/544/900/003/3819/front_en.137.400.jpg,105.1719,89.2255,79.8408,39.1375,9.3025,6.5879,25.0201,Tense,Negativa - Alta activación,8.76,Irritated,10.59,Anxious,12.43
Open Food Facts,Bebidas,Bebida arroz,https://images.openfoodfacts.org/images/products/848/000/023/0478/front_es.3.400.jpg,166.3547,136.8067,126.8114,59.7289,10.1891,11.3728,20.1217,Anxious,Negativa - Alta activación,9.92,Hungry,12.24,Irritated,12.41
Open Food Facts,Bebidas,100% pur jus jus d'orange sans pulpe,https://images.openfoodfacts.org/images/products/356/007/082/3246/front_fr.104.400.jpg,194.6215,165.7845,97.9821,69.5874,4.8263,37.5577,16.6552,Energized,Positiva - Alta activación,8.21,Alert,8.79,Happy,17.68
Open Food Facts,Bebidas,Kalinka Kefir,https://images.openfoodfacts.org/images/products/402/550/018/6821/front_de.127.400.jpg,148.1948,134.4805,121.1517,56.3564,3.4185,9.4576,20.3548,Anxious,Negativa - Alta activación,10.98,Irritated,13.49,Hungry,16.47
Open Food Facts,Bebidas,RUDE Almond Organic Drink imp,https://images.openfoodfacts.org/images/products/506/012/028/2019/front_en.28.400.jpg,170.8222,146.3153,99.4428,61.2434,4.3153,27.1656,23.7591,Energized,Positiva - Alta activación,9.91,Hungry,12.63,Alert,18.51
Open Food Facts,Bebidas,Bebida energética Ultra Zero,https://images.openfoodfacts.org/images/products/506/033/750/1316/front_es.145.400.jpg,150.2102,141.4649,129.1074,58.5035,1.4482,7.8679,21.5474,Thirsty,Neutral - Sensorial,13.46,Anxious,14.17,Healthy,14.97
Open Food Facts,Bebidas,The Original Irish Cream,https://images.openfoodfacts.org/images/products/501/101/310/0156/front_en.155.400.jpg,149.4461,132.4959,111.9605,54.9504,3.1419,13.2134,28.3556,Anxious,Negativa - Alta activación,10.22,Irritated,13.29,Hungry,13.97
Open Food Facts,Bebidas,Salmorejo fresco,https://images.openfoodfacts.org/images/products/848/000/039/9014/front_es.100.400.jpg,131.8265,111.6402,92.2696,47.7615,5.9656,13.3796,23.636,Anxious,Negativa - Alta activación,6.58,Irritated,8.72,Hungry,13.83
Open Food Facts,Bebidas,Sin nombre,https://images.openfoodfacts.org/images/products/848/000/015/6617/front_pt.62.400.jpg,247.2769,245.6788,246.6017,96.8354,0.7424,-0.2462,8.8904,Soothed,Positiva - Baja activación,19.4,Refreshed,24.03,Calm,27.91
Open Food Facts,Bebidas,Sin nombre,https://images.openfoodfacts.org/images/products/405/648/922/4525/front_es.43.400.jpg,85.5384,83.0261,81.2838,34.6912,1.5644,1.9721,21.2781,Bored,Negativa - Baja activación,9.57,Tired,12.95,Sleepy,13.41
Open Food Facts,Bebidas,Batido cacao 0% azúcares añadidos,https://images.openfoodfacts.org/images/products/848/000/022/9670/front_es.72.400.jpg,136.0663,96.6004,96.9699,44.6704,16.7276,6.8738,18.4583,Tense,Negativa - Alta activación,4.92,Irritated,5.32,Sensual,8.39
Open Food Facts,Bebidas,Sin nombre,https://images.openfoodfacts.org/images/products/000/002/091/7289/front_en.51.400.jpg,133.5249,133.8707,116.7609,55.3569,-2.6829,10.424,21.2305,Healthy,Positiva - Baja activación,12.94,Anxious,15.71,Thirsty,15.9
Open Food Facts,Bebidas,100% Pur Jus - Pomme,https://images.openfoodfacts.org/images/products/356/007/027/5267/front_fr.92.400.jpg,213.2141,186.7467,118.489,77.2601,3.7441,35.1669,15.1511,Alert,Positiva - Alta activación,1.47,Energized,9.88,Happy,11.22
Open Food Facts,Bebidas,Agua mineral,https://images.openfoodfacts.org/images/products/841/204/250/2367/front_fr.4.400.jpg,108.9254,102.1846,96.3441,42.9018,3.0732,3.7229,23.2455,Bored,Negativa - Baja activación,8.36,Sleepy,11.91,Irritated,13.59
Open Food Facts,Bebidas,Fruta y leche tropical sin azúcares añadidos,https://images.openfoodfacts.org/images/products/840/200/102/4900/front_en.6.400.jpg,212.8134,123.1439,136.851,64.613,33.402,13.223,20.0686,Romantic,Positiva - Alta activación,14.3,Sensual,22.38,Hungry,23.36
Open Food Facts,Bebidas,Bebida de Almendras,https://images.openfoodfacts.org/images/products/842/335/280/0142/front_en.189.400.jpg,172.6088,176.712,154.7495,71.0326,-3.5176,11.3698,22.3204,Refreshed,Positiva - Baja activación,9.22,Healthy,9.57,Thirsty,14.74
Open Food Facts,Bebidas,Amande douceur,https://images.openfoodfacts.org/images/products/356/007/146/8187/front_fr.22.400.jpg,199.9314,171.5736,139.3637,72.1719,6.363,20.9965,14.8232,Energized,Positiva - Alta activación,9.41,Happy,10.87,Alert,15.23
Open Food Facts,Bebidas,Lemonjito,https://images.openfoodfacts.org/images/products/844/529/104/5941/front_en.4.400.jpg,105.6205,101.9077,93.0007,42.2668,-0.1743,5.5838,22.4993,Bored,Negativa - Baja activación,9.59,Sleepy,12.83,Anxious,15.79
Open Food Facts,Bebidas,Soya,https://images.openfoodfacts.org/images/products/000/002/065/8144/front_en.224.400.jpg,160.7912,168.03,159.8126,67.499,-2.8462,3.7651,23.3445,Thirsty,Neutral - Sensorial,6.64,Refreshed,7.27,Relaxed,10.47
Open Food Facts,Bebidas,Água Mineral Natural,https://images.openfoodfacts.org/images/products/560/556/600/0126/front_pt.46.400.jpg,154.4888,155.0673,159.3721,63.9535,1.2296,-2.145,14.3064,Thirsty,Neutral - Sensorial,6.32,Relaxed,11.4,Refreshed,13.4
Open Food Facts,Bebidas,NESQUIK Moins de Sucres Poudre Cacaotée,https://images.openfoodfacts.org/images/products/761/303/635/2734/front_fr.189.400.jpg,193.947,183.6819,82.0961,73.6906,-5.4179,47.9413,20.0178,Alert,Positiva - Alta activación,17.16,Energized,22.71,Happy,26.15
Open Food Facts,Bebidas,Sin nombre,https://images.openfoodfacts.org/images/products/848/000/039/6402/front_es.29.400.jpg,125.5072,99.317,87.7086,43.7418,9.4238,11.6517,25.7927,Irritated,Negativa - Alta activación,6.47,Anxious,6.78,Tense,10.93
Open Food Facts,Bebidas,Cereales con achicoria,https://images.openfoodfacts.org/images/products/848/000/011/1876/front_es.74.400.jpg,139.0911,138.7888,117.7451,56.0947,-2.7755,11.5212,29.9137,Healthy,Positiva - Baja activación,11.98,Anxious,15.99,Thirsty,16.34
Open Food Facts,Bebidas,Kefir,https://images.openfoodfacts.org/images/products/843/525/705/4988/front_es.38.400.jpg,139.4196,137.3785,147.6214,57.7492,4.8998,-4.6526,18.9831,Thirsty,Neutral - Sensorial,12.55,Sleepy,15.56,Sensual,16.22
Open Food Facts,Bebidas,NOISETTE Pauvre en acides gras saturés (encart vert),https://images.openfoodfacts.org/images/products/356/007/150/0788/front_fr.8.400.jpg,172.3507,164.5033,138.1473,67.3817,-0.7983,14.9495,17.313,Healthy,Positiva - Baja activación,9.51,Refreshed,14.62,Thirsty,17.62
Open Food Facts,Bebidas,Lait saveur cacao,https://images.openfoodfacts.org/images/products/000/002/052/7488/front_fr.57.400.jpg,188.2196,164.6507,148.2593,68.9323,7.8895,13.4449,26.5846,Energized,Positiva - Alta activación,16.59,Hungry,17.45,Romantic,17.85
Open Food Facts,Bebidas,Chocolate,https://images.openfoodfacts.org/images/products/560/119/210/3101/front_pt.72.400.jpg,118.6593,101.3262,94.9765,43.4279,6.0756,6.3945,23.8676,Irritated,Negativa - Alta activación,9.83,Anxious,10.47,Bored,12.12
Open Food Facts,Bebidas,Sin nombre,https://images.openfoodfacts.org/images/products/848/000/019/8129/front_pt.73.400.jpg,198.8969,212.1956,181.0471,83.2017,-9.3423,13.9835,17.3689,Refreshed,Positiva - Baja activación,14.71,Happy,17.34,Healthy,18.24
Open Food Facts,Bebidas,Boissons gazeuse gout ananas,https://images.openfoodfacts.org/images/products/544/900/003/6926/front_es.10.400.jpg,151.3414,137.1925,101.455,57.05,0.8392,20.4137,20.3083,Hungry,Neutral - Sensorial,13.41,Healthy,14.49,Anxious,15.65
Open Food Facts,Bebidas,Leche semidesnatada,https://images.openfoodfacts.org/images/products/841/029/711/1150/front_es.41.400.jpg,206.9542,216.9103,214.3713,85.9248,-1.8725,0.3713,16.5882,Soothed,Positiva - Baja activación,10.1,Refreshed,12.89,Relaxed,17.89
Open Food Facts,Bebidas,100% pur jus orange sans pulpe,https://images.openfoodfacts.org/images/products/324/541/237/3039/front_fr.128.400.jpg,201.7892,203.8802,138.0587,80.9586,-8.9202,33.0614,12.4946,Alert,Positiva - Alta activación,14.36,Happy,15.26,Energized,20.39
Open Food Facts,Bebidas,Soja Bio,https://images.openfoodfacts.org/images/products/359/671/030/7555/front_fr.115.400.jpg,188.937,187.2998,167.044,75.0518,-2.6835,10.771,21.7758,Refreshed,Positiva - Baja activación,8.51,Healthy,13.13,Thirsty,16.42
Open Food Facts,Bebidas,Nesquick,https://images.openfoodfacts.org/images/products/761/010/008/8056/front_en.71.400.jpg,167.4859,141.8355,82.285,60.2265,5.9771,31.4773,18.9934,Energized,Positiva - Alta activación,10.09,Hungry,13.47,Alert,18.15
Open Food Facts,Bebidas,Bebida de Almendras,https://images.openfoodfacts.org/images/products/000/002/065/9325/front_es.67.400.jpg,168.2933,151.1681,137.5135,63.1799,6.0759,9.8981,26.0254,Anxious,Negativa - Alta activación,14.6,Thirsty,16.36,Hungry,16.62
Open Food Facts,Bebidas,Leffe Blonde 🍺,https://images.openfoodfacts.org/images/products/541/022/814/2218/front_en.67.400.jpg,209.719,198.9485,180.1656,79.4471,2.2042,11.1707,32.2033,Refreshed,Positiva - Baja activación,12.8,Happy,14.18,Healthy,19.3
Open Food Facts,Bebidas,Sin nombre,https://images.openfoodfacts.org/images/products/848/000/039/1063/front_en.62.400.jpg,113.3577,106.8277,94.3771,44.7457,0.8787,8.1728,20.8665,Bored,Negativa - Baja activación,12.51,Anxious,12.88,Irritated,13.64
Open Food Facts,Bebidas,Naranja simon,https://images.openfoodfacts.org/images/products/841/026/164/3007/front_es.46.400.jpg,159.7298,118.9667,72.2176,53.0924,12.0136,30.176,18.2176,Hungry,Neutral - Sensorial,8.63,Energized,17.38,Anxious,18.44
Open Food Facts,Bebidas,"Cerveza 0,0 tostada",https://images.openfoodfacts.org/images/products/841/132/700/2745/front_es.40.400.jpg,126.05,151.1254,168.9544,61.4402,1.8923,-11.5869,24.7766,Thirsty,Neutral - Sensorial,12.33,Relaxed,14.65,Sleepy,18.45
Open Food Facts,Bebidas,100 % Pure Eau de Coco Bio,https://images.openfoodfacts.org/images/products/356/007/118/4483/front_en.57.400.jpg,176.86,179.8114,122.5921,71.92,-8.0478,26.9004,15.2463,Healthy,Positiva - Baja activación,13.9,Happy,15.82,Energized,16.46
Open Food Facts,Bebidas,Yogur bebible piña coco 0%,https://images.openfoodfacts.org/images/products/848/000/015/6600/front_es.33.400.jpg,160.1165,146.6794,137.9342,61.6498,3.8674,7.2232,20.5246,Thirsty,Neutral - Sensorial,13.23,Anxious,14.99,Healthy,16.25
Open Food Facts,Bebidas,Infusion saveur fruits rouges,https://images.openfoodfacts.org/images/products/356/007/150/1167/front_fr.14.400.jpg,214.9583,99.0831,70.3517,57.894,42.2468,39.7003,16.3616,Hungry,Neutral - Sensorial,33.46,Energized,37.6,Romantic,40.38
Open Food Facts,Bebidas,Actimel 0% de mg 100 g x 8 original,https://images.openfoodfacts.org/images/products/303/349/121/4509/front_en.57.400.jpg,103.3505,122.0693,141.3587,50.6769,3.3037,-11.7867,22.994,Sleepy,Negativa - Baja activación,9.78,Bored,12.12,Sad,15.89
Open Food Facts,Bebidas,Bebida de avena,https://images.openfoodfacts.org/images/products/000/002/087/9082/front_en.28.400.jpg,112.1655,120.5188,107.6865,49.3457,-4.8374,6.9139,20.2297,Bored,Negativa - Baja activación,14.02,Sleepy,15.17,Anxious,17.6
Open Food Facts,Bebidas,100% pur jus orange sans pulpe,https://images.openfoodfacts.org/images/products/356/007/016/7470/front_fr.121.400.jpg,200.5173,182.3501,117.1133,74.648,-0.3032,34.7595,19.0207,Alert,Positiva - Alta activación,6.28,Energized,10.64,Happy,12.95
Open Food Facts,Bebidas,Vivesoy almendra original,https://images.openfoodfacts.org/images/products/841/012/816/9916/front_es.22.400.jpg,201.0,193.0879,157.6324,77.7717,-1.5828,19.6153,21.6377,Happy,Positiva - Alta activación,8.83,Healthy,15.98,Energized,16.13
Open Food Facts,Bebidas,Water,https://images.openfoodfacts.org/images/products/841/072/818/0120/front_en.64.400.jpg,149.1858,142.3451,137.22,59.1564,1.9703,3.9416,19.8462,Thirsty,Neutral - Sensorial,10.86,Anxious,15.79,Refreshed,16.87
Open Food Facts,Bebidas,Bifrutas tropical,https://images.openfoodfacts.org/images/products/841/012/889/1169/front_en.85.400.jpg,190.6921,142.5881,103.3047,63.6284,15.7988,27.86,16.6722,Energized,Positiva - Alta activación,10.3,Hungry,10.58,Alert,19.34
Open Food Facts,Bebidas,coconut water,https://images.openfoodfacts.org/images/products/000/002/008/2925/front_en.88.400.jpg,149.2625,152.3388,141.8116,62.2051,-1.7621,5.9202,19.0923,Thirsty,Neutral - Sensorial,9.0,Healthy,12.57,Refreshed,12.87
Open Food Facts,Bebidas,Oat No Sugars plant based,https://images.openfoodfacts.org/images/products/405/648/931/9238/front_en.55.400.jpg,145.4728,123.5398,100.0742,52.3692,5.2743,16.2472,24.4124,Anxious,Negativa - Alta activación,8.3,Hungry,10.78,Irritated,11.59
Open Food Facts,Bebidas,Bebida de avena con chocolate,https://images.openfoodfacts.org/images/products/848/000/060/9267/front_es.30.400.jpg,99.2903,80.426,62.9154,34.9764,5.6752,13.4503,19.1799,Tense,Negativa - Alta activación,15.25,Irritated,15.84,Anxious,16.37
Open Food Facts,Bebidas,Batido de proteínas de chocolate,https://images.openfoodfacts.org/images/products/840/200/102/5334/front_es.33.400.jpg,75.4231,60.0026,50.385,26.7931,5.5724,9.0454,10.2793,Angry,Negativa - Alta activación,17.26,Tense,18.39,Tired,20.1
Open Food Facts,Bebidas,100% pur jus multifruits,https://images.openfoodfacts.org/images/products/356/007/027/5328/front_en.81.400.jpg,158.5557,145.993,133.3836,60.406,3.4004,8.6852,25.4566,Anxious,Negativa - Alta activación,13.9,Thirsty,14.35,Healthy,15.51
Open Food Facts,Bebidas,Coca-Cola,https://images.openfoodfacts.org/images/products/574/070/098/8349/front_en.72.400.jpg,181.7193,82.216,76.6744,49.3453,38.5019,26.5225,17.7147,Hungry,Neutral - Sensorial,25.55,Irritated,29.58,Romantic,29.93
Open Food Facts,Bebidas,agua font vella,https://images.openfoodfacts.org/images/products/841/005/505/0011/front_en.56.400.jpg,108.3323,129.0582,147.6962,52.6369,-1.6927,-12.1333,19.2353,Sleepy,Negativa - Baja activación,10.05,Bored,13.5,Thirsty,16.32
Open Food Facts,Bebidas,Bebida de arándanos y frutas rojas,https://images.openfoodfacts.org/images/products/848/000/039/6273/front_es.34.400.jpg,120.704,106.0993,100.9656,45.9014,5.3623,6.5932,23.3564,Anxious,Negativa - Alta activación,9.49,Irritated,9.52,Bored,12.5
Open Food Facts,Bebidas,Jus de citron vert,https://images.openfoodfacts.org/images/products/405/648/900/9412/front_en.62.400.jpg,124.9372,123.5461,103.2495,51.463,-2.1162,11.9857,14.8081,Anxious,Negativa - Alta activación,14.19,Healthy,15.95,Irritated,16.6
Open Food Facts,Bebidas,Bebida De Avena,https://images.openfoodfacts.org/images/products/842/335/210/6985/front_es.30.400.jpg,179.5331,101.0942,87.7698,52.5535,29.5802,24.1309,21.2071,Hungry,Neutral - Sensorial,15.91,Anxious,21.51,Irritated,21.52
Open Food Facts,Bebidas,Coco original natural,https://images.openfoodfacts.org/images/products/871/181/248/0929/front_en.27.400.jpg,153.1846,125.1703,105.7158,54.4473,10.1568,16.1371,22.229,Anxious,Negativa - Alta activación,6.35,Hungry,7.03,Irritated,9.7
Open Food Facts,Bebidas,FUZE TEA LIMÓN,https://images.openfoodfacts.org/images/products/544/900/032/5983/front_es.11.400.jpg,95.2751,96.2508,58.6019,41.2166,-4.7183,22.1399,24.0376,Anxious,Negativa - Alta activación,21.44,Hungry,23.25,Irritated,23.32
Open Food Facts,Bebidas,Bifidus Probióticos con Fibras Cereales,https://images.openfoodfacts.org/images/products/840/200/102/2463/front_es.5.400.jpg,100.0448,99.0992,70.9498,40.9511,-3.0927,16.7979,23.2451,Anxious,Negativa - Alta activación,18.24,Irritated,19.7,Bored,21.05
Open Food Facts,Bebidas,Kefir,https://images.openfoodfacts.org/images/products/590/051/285/0290/front_en.29.400.jpg,91.1929,82.0809,64.7442,33.9049,1.1448,11.1943,26.5564,Bored,Negativa - Baja activación,17.25,Tense,18.66,Irritated,19.11
Open Food Facts,Bebidas,Eau de Source Naturelle,https://images.openfoodfacts.org/images/products/009/661/932/1841/front_en.23.400.jpg,121.3548,113.2463,98.5958,46.9192,2.1303,9.372,27.4592,Anxious,Negativa - Alta activación,10.67,Irritated,11.94,Bored,14.41
Open Food Facts,Bebidas,Cacao intense,https://images.openfoodfacts.org/images/products/356/007/098/2073/front_fr.83.400.jpg,111.6643,61.0454,50.6569,31.4522,21.604,16.8471,25.1462,Angry,Negativa - Alta activación,8.87,Tense,14.27,Irritated,19.46
Open Food Facts,Bebidas,Pure life,https://images.openfoodfacts.org/images/products/370/012/330/0014/front_fr.108.400.jpg,130.9616,110.7129,85.9391,47.746,5.1399,16.778,16.0635,Anxious,Negativa - Alta activación,8.66,Irritated,11.16,Hungry,12.59
Open Food Facts,Bebidas,Café au Lait,https://images.openfoodfacts.org/images/products/761/303/317/4667/front_fr.295.400.jpg,198.0499,181.4634,163.5002,73.9083,4.6939,12.3771,28.019,Refreshed,Positiva - Baja activación,14.22,Happy,15.01,Healthy,17.38
Open Food Facts,Bebidas,Boisson végétale saveur avoine 1l,https://images.openfoodfacts.org/images/products/325/622/668/0985/front_fr.54.400.jpg,238.981,225.3877,199.7543,90.1168,1.0291,14.4131,10.3624,Happy,Positiva - Alta activación,13.67,Refreshed,20.96,Soothed,24.16
Open Food Facts,Bebidas,100% pur jus RAISIN,https://images.openfoodfacts.org/images/products/356/007/082/0566/front_fr.74.400.jpg,165.6707,157.1598,114.6764,64.2439,-2.4405,22.7312,19.5435,Healthy,Positiva - Baja activación,10.84,Energized,13.96,Hungry,18.88
Open Food Facts,Bebidas,Guaraná,https://images.openfoodfacts.org/images/products/560/104/530/0022/front_fr.72.400.jpg,130.9888,124.214,107.0239,51.6745,-0.0944,10.8713,20.978,Anxious,Negativa - Alta activación,12.26,Irritated,14.59,Healthy,17.11
Open Food Facts,Bebidas,Dolce Gusto Nesquik,https://images.openfoodfacts.org/images/products/761/303/316/2220/front_fr.337.400.jpg,205.5372,196.616,154.7915,78.1408,-0.915,20.603,30.6059,Happy,Positiva - Alta activación,7.64,Energized,15.3,Alert,15.57
Open Food Facts,Bebidas,Estrella Galicia cerveza,https://images.openfoodfacts.org/images/products/841/259/800/0010/front_en.35.400.jpg,151.0609,91.2466,89.2925,46.9399,21.5571,15.8729,32.8047,Irritated,Negativa - Alta activación,9.63,Anxious,10.76,Tense,12.58
Open Food Facts,Bebidas,Florida,https://images.openfoodfacts.org/images/products/841/410/030/2643/front_es.33.400.jpg,157.8296,134.5939,114.4971,57.016,8.0049,14.0964,28.3231,Anxious,Negativa - Alta activación,8.34,Hungry,10.12,Irritated,11.58
Open Food Facts,Bebidas,Nescafé classic descafeinado,https://images.openfoodfacts.org/images/products/841/010/002/1553/front_es.45.400.jpg,138.0023,101.7623,80.9879,45.8878,12.1556,18.5894,23.8399,Anxious,Negativa - Alta activación,7.77,Irritated,9.04,Hungry,9.9
Open Food Facts,Bebidas,Nesquik puro 100%,https://images.openfoodfacts.org/images/products/761/328/747/3660/front_es.42.400.jpg,147.5829,126.3076,70.7294,52.3699,4.8252,28.3192,36.1634,Hungry,Neutral - Sensorial,11.45,Anxious,17.98,Energized,17.99
Open Food Facts,Bebidas,JUS DE GRENADE 100% pur jus,https://images.openfoodfacts.org/images/products/356/007/141/8205/front_fr.32.400.jpg,192.0374,166.8376,125.9919,70.212,4.4491,25.178,20.4065,Energized,Positiva - Alta activación,5.99,Happy,11.8,Alert,12.55
Open Food Facts,Bebidas,Água Mineral Natural Gasocarbónica,https://images.openfoodfacts.org/images/products/000/005/600/4083/front_pt.41.400.jpg,165.3389,204.613,173.9862,78.7351,-18.6884,11.8118,18.6523,Refreshed,Positiva - Baja activación,16.16,Healthy,16.56,Soothed,21.34
